ANO;TITULO;VENCEDOR;LINK WIKIPEDIA;LINK ESPANHOL;LINK PORTUGUÊS
1993;Unforgiven;Sim;https://en.wikipedia.org/wiki/Unforgiven;https://es.wikipedia.org/wiki/Unforgiven_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Unforgiven
1993;The Crying Game;Não;https://en.wikipedia.org/wiki/The_Crying_Game;https://es.wikipedia.org/wiki/The_Crying_Game;https://pt.wikipedia.org/wiki/The_Crying_Game
1993;A Few Good Men;Não;https://en.wikipedia.org/wiki/A_Few_Good_Men;https://es.wikipedia.org/wiki/A_Few_Good_Men;https://pt.wikipedia.org/wiki/A_Few_Good_Men
1993;Howards End (film);Não;https://en.wikipedia.org/wiki/Howards_End_(film);https://es.wikipedia.org/wiki/Howards_End;https://pt.wikipedia.org/wiki/Howards_End_(filme)
1993;Scent of a Woman (1992 film);Não;https://en.wikipedia.org/wiki/Scent_of_a_Woman_(1992_film);https://es.wikipedia.org/wiki/Scent_of_a_Woman;https://pt.wikipedia.org/wiki/Perfume_de_Mulher_(1992)
1994;SCHINDLER'S LIST (1993 film);Sim;https://en.wikipedia.org/wiki/Schindler%27s_List;https://es.wikipedia.org/wiki/La_lista_de_Schindler;https://pt.wikipedia.org/wiki/A_Lista_de_Schindler
1994;THE FUGITIVE (1993 film);Não;https://en.wikipedia.org/wiki/The_Fugitive_(1993_film);https://es.wikipedia.org/wiki/El_fugitivo_(pel%C3%ADcula_de_1993);https://pt.wikipedia.org/wiki/O_Fugitivo_(1993)
1994;THE REMAINS OF THE DAY (1993 film);Não;https://en.wikipedia.org/wiki/The_Remains_of_the_Day_(film);https://es.wikipedia.org/wiki/Lo_que_queda_del_d%C3%ADa_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/The_Remains_of_the_Day_(filme)
1994;THE PIANO;Não;https://en.wikipedia.org/wiki/The_Piano;https://es.wikipedia.org/wiki/The_Piano;https://pt.wikipedia.org/wiki/O_Piano
1994;In The Name of the Fat;Não;;;
1995;FORREST GUMP (1994 film);Sim;https://en.wikipedia.org/wiki/Forrest_Gump;https://es.wikipedia.org/wiki/Forrest_Gump_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Forrest_Gump
1995;FOUR WEDDINGS AND A FUNERAL (1994 film);Não;https://en.wikipedia.org/wiki/Four_Weddings_and_a_Funeral;https://es.wikipedia.org/wiki/Cuatro_bodas_y_un_funeral;https://pt.wikipedia.org/wiki/Quatro_Casamentos_e_Um_Funeral
1995;PULP FICTION (1994 film);Não;https://en.wikipedia.org/wiki/Pulp_Fiction;https://es.wikipedia.org/wiki/Pulp_Fiction;https://pt.wikipedia.org/wiki/Pulp_Fiction
1995;QUIZ SHOW (1994 film);Não;https://en.wikipedia.org/wiki/Quiz_Show_(film);https://es.wikipedia.org/wiki/Quiz_Show:_El_dilema;https://pt.wikipedia.org/wiki/Quiz_Show
1995;THE SHAWSHANK REDEMPTION (1994 film);Não;https://en.wikipedia.org/wiki/The_Shawshank_Redemption;https://es.wikipedia.org/wiki/The_Shawshank_Redemption;https://pt.wikipedia.org/wiki/The_Shawshank_Redemption
1996;Braveheart;Sim;https://en.wikipedia.org/wiki/Braveheart;https://es.wikipedia.org/wiki/Braveheart;https://pt.wikipedia.org/wiki/Braveheart
1996;Apollo 13 (film);Não;https://en.wikipedia.org/wiki/Apollo_13_(film);https://es.wikipedia.org/wiki/Apolo_13_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Apollo_13_(filme)
1996;Babe (film 1995);Não;https://en.wikipedia.org/wiki/Babe_(film);https://es.wikipedia.org/wiki/Babe;https://pt.wikipedia.org/wiki/Babe_(1995);
1996;Il Postino: The Postman;Não;https://en.wikipedia.org/wiki/Il_Postino:_The_Postman;https://es.wikipedia.org/wiki/Il_Postino;https://pt.wikipedia.org/wiki/Il_postino
1996;Sense and Sensibility (film);Não;https://en.wikipedia.org/wiki/Sense_and_Sensibility_(film);https://es.wikipedia.org/wiki/Sense_and_Sensibility_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Sense_and_Sensibility_(filme)
1997;THE ENGLISH PATIENT (1996 film);Sim;https://en.wikipedia.org/wiki/The_English_Patient_(film);https://es.wikipedia.org/wiki/El_paciente_ingl%C3%A9s;https://pt.wikipedia.org/wiki/O_Paciente_Ingl%C3%AAs_(filme)
1997;FARGO (1996 film);Não;https://en.wikipedia.org/wiki/Fargo_(1996_film);https://es.wikipedia.org/wiki/Fargo_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Fargo_(filme)
1997;JERRY MAGUIRE (1996 film);Não;https://en.wikipedia.org/wiki/Jerry_Maguire;https://es.wikipedia.org/wiki/Jerry_Maguire;https://pt.wikipedia.org/wiki/Jerry_Maguire
1997;SECRETS & LIES (1996 film);Não;https://en.wikipedia.org/wiki/Secrets_%26_Lies_(film);https://es.wikipedia.org/wiki/Secretos_y_mentiras;https://pt.wikipedia.org/wiki/Segredos_e_Mentiras
1997;SHINE (1996 film);Não;https://en.wikipedia.org/wiki/Shine_(film);https://es.wikipedia.org/wiki/Shine_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Shine_(filme)
1998;TITANIC (1997 film);Sim;https://en.wikipedia.org/wiki/Titanic_(1997_film);https://es.wikipedia.org/wiki/Titanic_(pel%C3%ADcula_de_1997);https://pt.wikipedia.org/wiki/Titanic_(filme_de_1997)
1998;AS GOOD AS IT GETS (1997 film);Não;https://en.wikipedia.org/wiki/As_Good_as_It_Gets;https://es.wikipedia.org/wiki/Mejor..._imposible;https://pt.wikipedia.org/wiki/Melhor_%C3%89_Imposs%C3%ADvel
1998;THE FULL MONTY (1997 film);Não;https://en.wikipedia.org/wiki/The_Full_Monty;https://es.wikipedia.org/wiki/The_Full_Monty;https://pt.wikipedia.org/wiki/Ou_Tudo_ou_Nada
1998;GOOD WILL HUNTING (1997 film);Não;https://en.wikipedia.org/wiki/Good_Will_Hunting;https://es.wikipedia.org/wiki/Good_Will_Hunting;https://pt.wikipedia.org/wiki/Good_Will_Hunting
1998;L.A. CONFIDENTIAL (1997 film);Não;https://en.wikipedia.org/wiki/L.A._Confidential_(film);https://es.wikipedia.org/wiki/L.A._Confidential;https://pt.wikipedia.org/wiki/L.A._Confidential
1999;SHAKESPEARE IN LOVE (1998 film);Sim;https://en.wikipedia.org/wiki/Shakespeare_in_Love;https://es.wikipedia.org/wiki/Shakespeare_in_Love;https://pt.wikipedia.org/wiki/Shakespeare_in_Love
1999;ELIZABETH (1998 film);Não;https://en.wikipedia.org/wiki/Elizabeth_(film);https://es.wikipedia.org/wiki/Elizabeth_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Elizabeth_(filme)
1999;LIFE IS BEAUTIFUL (1998 film);Não;https://en.wikipedia.org/wiki/Life_Is_Beautiful;https://es.wikipedia.org/wiki/La_vida_es_bella;https://pt.wikipedia.org/wiki/A_Vida_%C3%89_Bela
1999;SAVING PRIVATE RYAN (1998 film);Não;https://en.wikipedia.org/wiki/Saving_Private_Ryan;https://es.wikipedia.org/wiki/Saving_Private_Ryan;https://pt.wikipedia.org/wiki/O_Resgate_do_Soldado_Ryan
1999;THE THIN RED LINE (1998 film);Não;https://en.wikipedia.org/wiki/The_Thin_Red_Line_(1998_film);https://es.wikipedia.org/wiki/La_delgada_l%C3%ADnea_roja_(pel%C3%ADcula_de_1998);https://pt.wikipedia.org/wiki/The_Thin_Red_Line_(1998)
2000;American Beauty (1999 film);Sim;https://en.wikipedia.org/wiki/American_Beauty_(1999_film);https://es.wikipedia.org/wiki/American_Beauty;https://pt.wikipedia.org/wiki/Beleza_Americana
2000;The Cider House Rules (film);Não;https://en.wikipedia.org/wiki/The_Cider_House_Rules_(film);https://es.wikipedia.org/wiki/The_Cider_House_Rules;https://pt.wikipedia.org/wiki/The_Cider_House_Rules
2000;The Green Mile (film);Não;https://en.wikipedia.org/wiki/The_Green_Mile_(film);https://es.wikipedia.org/wiki/The_Green_Mile;https://pt.wikipedia.org/wiki/%C3%80_Espera_de_um_Milagre
2000;The Insider (film);Não;https://en.wikipedia.org/wiki/The_Insider_(film);https://es.wikipedia.org/wiki/The_Insider;https://pt.wikipedia.org/wiki/The_Insider
2000;The Sixth Sense;Não;https://en.wikipedia.org/wiki/The_Sixth_Sense;https://es.wikipedia.org/wiki/The_Sixth_Sense;https://pt.wikipedia.org/wiki/O_Sexto_Sentido
2001;GLADIATOR (2000 film);Sim;https://en.wikipedia.org/wiki/Gladiator_(2000_film);https://es.wikipedia.org/wiki/Gladiator;https://pt.wikipedia.org/wiki/Gladiador_(filme)
2001;CHOCOLAT (2000 film);Não;https://en.wikipedia.org/wiki/Chocolat_(2000_film);https://es.wikipedia.org/wiki/Chocolat_(pel%C3%ADcula_de_2000);https://pt.wikipedia.org/wiki/Chocolate_(filme)
2001;CROUCHING TIGER, HIDDEN DRAGON (2000 film);Não;https://en.wikipedia.org/wiki/Crouching_Tiger,_Hidden_Dragon;https://es.wikipedia.org/wiki/W%C3%B2_h%C7%94_c%C3%A1ng_l%C3%B3ng;https://pt.wikipedia.org/wiki/O_Tigre_e_o_Drag%C3%A3o_(filme)
2001;ERIN BROCKOVICH (2000 film);Não;https://en.wikipedia.org/wiki/Erin_Brockovich_(film);https://es.wikipedia.org/wiki/Erin_Brockovich_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Erin_Brockovich_(filme)
2001;TRAFFIC (2000 film);Não;https://en.wikipedia.org/wiki/Traffic_(2000_film);https://es.wikipedia.org/wiki/Traffic_(pel%C3%ADcula_de_2000);https://pt.wikipedia.org/wiki/Traffic_(filme)
2002;A BEAUTIFUL MIND (2001 film);Sim;https://en.wikipedia.org/wiki/A_Beautiful_Mind_(film);https://es.wikipedia.org/wiki/A_Beautiful_Mind;https://pt.wikipedia.org/wiki/Uma_Mente_Brilhante
2002;GOSFORD PARK (2001 film);Não;https://en.wikipedia.org/wiki/Gosford_Park;https://es.wikipedia.org/wiki/Gosford_Park;https://pt.wikipedia.org/wiki/Gosford_Park
2002;IN THE BEDROOM (2001 film);Não;https://en.wikipedia.org/wiki/In_the_Bedroom;https://es.wikipedia.org/wiki/In_the_Bedroom_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/In_the_Bedroom
2002;THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING (2001 film);Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring;https://es.wikipedia.org/wiki/El_Se%C3%B1or_de_los_Anillos:_la_Comunidad_del_Anillo;https://pt.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring
2002;MOULIN ROUGE (2001 film);Não;https://en.wikipedia.org/wiki/Moulin_Rouge!;https://es.wikipedia.org/wiki/Moulin_Rouge!;https://pt.wikipedia.org/wiki/Moulin_Rouge!
2003;CHICAGO (2001 film);Sim;https://en.wikipedia.org/wiki/Chicago_(2002_film);https://es.wikipedia.org/wiki/Chicago_(pel%C3%ADcula_de_2002);https://pt.wikipedia.org/wiki/Chicago_(filme_de_2002)
2003;GANGS OF NEW YORK (2002 film);Não;https://en.wikipedia.org/wiki/Gangs_of_New_York;https://es.wikipedia.org/wiki/Gangs_of_New_York;https://pt.wikipedia.org/wiki/Gangs_of_New_York
2003;THE HOURS (2002 film);Não;https://en.wikipedia.org/wiki/The_Hours_(film);https://es.wikipedia.org/wiki/Las_horas;https://pt.wikipedia.org/wiki/As_Horas_(filme)
2003;THE LORD OF THE RINGS: THE TWO TOWERS (2002 film);Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Two_Towers;https://es.wikipedia.org/wiki/El_Se%C3%B1or_de_los_Anillos:_las_dos_torres;https://pt.wikipedia.org/wiki/O_Senhor_dos_An%C3%A9is:_As_Duas_Torres
2003;THE PIANIST (2002 film);Não;https://en.wikipedia.org/wiki/The_Pianist_(2002_film);https://es.wikipedia.org/wiki/El_pianista;https://pt.wikipedia.org/wiki/O_Pianista
2004;The Lord of the Rings: The Return of the King;Não;https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King;https://es.wikipedia.org/wiki/El_Se%C3%B1or_de_los_Anillos:_el_retorno_del_Rey;https://pt.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King
2004;Lost in Translation (film);Não;https://en.wikipedia.org/wiki/Lost_in_Translation_(film);https://es.wikipedia.org/wiki/Lost_in_Translation;https://pt.wikipedia.org/wiki/Lost_in_Translation
2004;Master and Commander: The Far Side of the World;Não;https://en.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;https://es.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World;https://pt.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World
2004;Mystic River (film);Não;https://en.wikipedia.org/wiki/Mystic_River_(film);https://es.wikipedia.org/wiki/Mystic_River;https://pt.wikipedia.org/wiki/Mystic_River
2004;Seabiscuit (film);Não;https://en.wikipedia.org/wiki/Seabiscuit_(film);https://es.wikipedia.org/wiki/Seabiscuit;https://pt.wikipedia.org/wiki/Seabiscuit
2005;MILLION DOLLAR BABY (2004 film);Sim;https://en.wikipedia.org/wiki/Million_Dollar_Baby;https://es.wikipedia.org/wiki/Million_Dollar_Baby;https://pt.wikipedia.org/wiki/Million_Dollar_Baby
2005;THE AVIATOR (2004 film);Não;https://en.wikipedia.org/wiki/The_Aviator_(2004_film);https://es.wikipedia.org/wiki/El_aviador;https://pt.wikipedia.org/wiki/O_Aviador
2005;FINDING NEVERLAND (2004 film);Não;https://en.wikipedia.org/wiki/Finding_Neverland_(film);https://es.wikipedia.org/wiki/Finding_Neverland;https://pt.wikipedia.org/wiki/Finding_Neverland
2005;RAY (2004 film);Não;https://en.wikipedia.org/wiki/Ray_(film);https://es.wikipedia.org/wiki/Ray_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Ray_(filme)
2006;CRASH (2005 film);Sim;https://en.wikipedia.org/wiki/Crash_(2004_film);https://es.wikipedia.org/wiki/Crash_(pel%C3%ADcula_de_2004);https://pt.wikipedia.org/wiki/Crash_(2004)
2006;BROKEBACK MOUNTAIN (2005 film);Não;https://en.wikipedia.org/wiki/Brokeback_Mountain;https://es.wikipedia.org/wiki/Brokeback_Mountain;https://pt.wikipedia.org/wiki/O_Segredo_de_Brokeback_Mountain
2006;CAPOTE (2005 film);Não;https://en.wikipedia.org/wiki/Capote_(film);https://es.wikipedia.org/wiki/Capote_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Capote
2006;GOOD NIGHT, AND GOOD LUCK. (2005 film);Não;https://en.wikipedia.org/wiki/Good_Night,_and_Good_Luck;https://es.wikipedia.org/wiki/Buenas_noches,_y_buena_suerte;https://pt.wikipedia.org/wiki/Boa_Noite,_e_Boa_Sorte
2006;MUNICH (2005 film);Não;https://en.wikipedia.org/wiki/Munich_(2005_film);https://es.wikipedia.org/wiki/M%C3%BAnich_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Munique_(filme)
2007;THE DEPARTED(2006 film);Sim;https://en.wikipedia.org/wiki/The_Departed;https://es.wikipedia.org/wiki/The_Departed;https://pt.wikipedia.org/wiki/The_Departed
2007;BABEL (2006 film);Não;https://en.wikipedia.org/wiki/Babel_(film);https://es.wikipedia.org/wiki/Babel_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Babel_(filme)
2007;LETTERS FROM IWO JIMA (2006 film);Não;https://en.wikipedia.org/wiki/Letters_from_Iwo_Jima;https://es.wikipedia.org/wiki/Cartas_desde_Iwo_Jima;https://pt.wikipedia.org/wiki/Cartas_de_Iwo_Jima
2007;LITTLE MISS SUNSHINE (2006 film);Não;https://en.wikipedia.org/wiki/Little_Miss_Sunshine;https://es.wikipedia.org/wiki/Little_Miss_Sunshine;https://pt.wikipedia.org/wiki/Little_Miss_Sunshine
2007;THE QUEEN (2006 film);Não;https://en.wikipedia.org/wiki/The_Queen_(2006_film);https://es.wikipedia.org/wiki/The_Queen;https://pt.wikipedia.org/wiki/A_Rainha
2008;No Country for Old Men;Sim;https://en.wikipedia.org/wiki/No_Country_for_Old_Men;https://es.wikipedia.org/wiki/No_Country_for_Old_Men;https://pt.wikipedia.org/wiki/No_Country_for_Old_Men_(filme)
2008;Atonement (2007 film);Não;https://en.wikipedia.org/wiki/Atonement_(2007_film);https://es.wikipedia.org/wiki/Atonement_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Atonement;
2008;Juno (film);Não;https://en.wikipedia.org/wiki/Juno_(film);https://es.wikipedia.org/wiki/Juno_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Juno_(filme)
2008;Michael Clayton;Não;https://en.wikipedia.org/wiki/Michael_Clayton;https://es.wikipedia.org/wiki/Michael_Clayton;https://pt.wikipedia.org/wiki/Michael_Clayton
2008;There Will Be Blood;Não;https://en.wikipedia.org/wiki/There_Will_Be_Blood;https://es.wikipedia.org/wiki/There_Will_Be_Blood;https://pt.wikipedia.org/wiki/There_Will_Be_Blood
2009;SLUMDOG MILLIONAIRE (2008 film);Sim;https://en.wikipedia.org/wiki/Slumdog_Millionaire;https://es.wikipedia.org/wiki/Slumdog_Millionaire;https://pt.wikipedia.org/wiki/Slumdog_Millionaire
2009;THE CURIOUS CASE OF BENJAMIN BUTTON (2008 film);Não;https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film);https://es.wikipedia.org/wiki/El_curioso_caso_de_Benjamin_Button_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button
2009;FROST-NIXON (2008 film);Não;https://en.wikipedia.org/wiki/Frost/Nixon_(film);https://es.wikipedia.org/wiki/Frost/Nixon;https://pt.wikipedia.org/wiki/Frost/Nixon
2009;MILK (2008 film);Não;https://en.wikipedia.org/wiki/Milk_(2008_American_film);https://es.wikipedia.org/wiki/Milk_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Milk_(filme)
2009;THE READER (2008 film);Não;https://en.wikipedia.org/wiki/The_Reader_(2008_film);https://es.wikipedia.org/wiki/The_Reader;https://pt.wikipedia.org/wiki/O_Leitor
2010;THE HURT LOCKER (2009 film);Sim;https://en.wikipedia.org/wiki/The_Hurt_Locker;https://es.wikipedia.org/wiki/The_Hurt_Locker;https://pt.wikipedia.org/wiki/The_Hurt_Locker
2010;AVATAR (2009 film);Não;https://en.wikipedia.org/wiki/Avatar_(2009_film);https://es.wikipedia.org/wiki/Avatar_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Avatar_(filme)
2010;THE BLIND SIDE (2009 film);Não;https://en.wikipedia.org/wiki/The_Blind_Side_(film);https://es.wikipedia.org/wiki/Un_sue%C3%B1o_posible;https://pt.wikipedia.org/wiki/Um_Sonho_Poss%C3%ADvel
2010;DISTRICT 9 (2009 film);Não;https://en.wikipedia.org/wiki/District_9;https://es.wikipedia.org/wiki/District_9;https://pt.wikipedia.org/wiki/Distrito_9
2010;AN EDUCATION (2009 film);Não;https://en.wikipedia.org/wiki/An_Education;https://es.wikipedia.org/wiki/An_Education;https://pt.wikipedia.org/wiki/An_Education
2010;INGLOURIOUS BASTERDS (2009 film);Não;https://en.wikipedia.org/wiki/Inglourious_Basterds;https://es.wikipedia.org/wiki/Inglourious_Basterds;https://pt.wikipedia.org/wiki/Inglourious_Basterds
2010;A SERIOUS MAN (2009 film);Não;https://en.wikipedia.org/wiki/A_Serious_Man;https://es.wikipedia.org/wiki/A_Serious_Man;https://pt.wikipedia.org/wiki/Um_Homem_S%C3%A9rio
2010;UP (2009 film);Não;https://en.wikipedia.org/wiki/Up_(2009_film);https://es.wikipedia.org/wiki/Up;https://pt.wikipedia.org/wiki/Up_(filme)
2010;UP IN THE AIR (2009 film);Não;https://en.wikipedia.org/wiki/Up_in_the_Air_(2009_film);https://es.wikipedia.org/wiki/Up_in_the_Air_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Up_in_the_Air_(2009)
2011;The King's Speech;Sim;https://en.wikipedia.org/wiki/The_King%27s_Speech;https://es.wikipedia.org/wiki/El_discurso_del_rey;https://pt.wikipedia.org/wiki/O_Discurso_do_Rei
2011;Black Swan (film);Não;https://en.wikipedia.org/wiki/Black_Swan_(film);https://es.wikipedia.org/wiki/Black_Swan;https://pt.wikipedia.org/wiki/Cisne_Negro
2011;The Fighter;Não;https://en.wikipedia.org/wiki/The_Fighter;https://es.wikipedia.org/wiki/The_Fighter;https://pt.wikipedia.org/wiki/The_Fighter
2011;Inception;Não;https://en.wikipedia.org/wiki/Inception;https://es.wikipedia.org/wiki/Inception;https://pt.wikipedia.org/wiki/A_Origem
2011;The Kids Are All Right (film);Não;https://en.wikipedia.org/wiki/The_Kids_Are_All_Right_(film);https://es.wikipedia.org/wiki/The_Kids_Are_All_Right;https://pt.wikipedia.org/wiki/The_Kids_Are_All_Right
2011;127 Hours;Não;https://en.wikipedia.org/wiki/127_Hours;https://es.wikipedia.org/wiki/127_horas;https://pt.wikipedia.org/wiki/127_Horas
2011;The Social Network;Não;https://en.wikipedia.org/wiki/The_Social_Network;https://es.wikipedia.org/wiki/The_Social_Network;https://pt.wikipedia.org/wiki/A_Rede_Social
2011;Toy Story 3;Não;https://en.wikipedia.org/wiki/Toy_Story_3;https://es.wikipedia.org/wiki/Toy_Story_3;https://pt.wikipedia.org/wiki/Toy_Story_3
2011;True Grit (2010 film);Não;https://en.wikipedia.org/wiki/True_Grit_(2010_film);https://es.wikipedia.org/wiki/True_Grit_(pel%C3%ADcula_de_2010);https://pt.wikipedia.org/wiki/True_Grit_(2010)
2011;Winter's Bone;Não;https://en.wikipedia.org/wiki/Winter%27s_Bone;https://es.wikipedia.org/wiki/Winter%27s_Bone;https://pt.wikipedia.org/wiki/Winter%27s_Bone
2012;THE ARTIST (2011 film);Sim;https://en.wikipedia.org/wiki/The_Artist_(film);https://es.wikipedia.org/wiki/The_Artist;https://pt.wikipedia.org/wiki/O_Artista
2012;THE DESCENDANTS (2011 film);Não;https://en.wikipedia.org/wiki/The_Descendants;https://es.wikipedia.org/wiki/Los_descendientes;https://pt.wikipedia.org/wiki/Os_Descendentes
2012;EXTREMELY LOUD & INCREDIBLY CLOSE (2011 film);Não;https://en.wikipedia.org/wiki/Extremely_Loud_%26_Incredibly_Close_(film);https://es.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close
2012;THE HELP (2011 film);Não;https://en.wikipedia.org/wiki/The_Help_(film);https://es.wikipedia.org/wiki/The_Help;https://pt.wikipedia.org/wiki/The_Help_(filme)
2012;HUGO (2011 film);Não;https://en.wikipedia.org/wiki/Hugo_(film);https://es.wikipedia.org/wiki/Hugo_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Hugo_(filme)
2012;MIDNIGHT IN PARIS (2011 film);Não;https://en.wikipedia.org/wiki/Midnight_in_Paris;https://es.wikipedia.org/wiki/Medianoche_en_Par%C3%ADs;https://pt.wikipedia.org/wiki/Meia-Noite_em_Paris
2012;MONEYBALL (2011 film);Não;https://en.wikipedia.org/wiki/Moneyball_(film);https://es.wikipedia.org/wiki/Moneyball;https://pt.wikipedia.org/wiki/Moneyball
2012;THE TREE OF LIFE (2011 film);Não;https://en.wikipedia.org/wiki/The_Tree_of_Life_(film);https://es.wikipedia.org/wiki/El_%C3%A1rbol_de_la_vida_(pel%C3%ADcula_de_2011);https://pt.wikipedia.org/wiki/A_%C3%81rvore_da_Vida_(2011)
2012;WAR HORSE (2011 film);Não;https://en.wikipedia.org/wiki/War_Horse_(film);https://es.wikipedia.org/wiki/War_Horse;https://pt.wikipedia.org/wiki/Cavalo_de_Guerra
2013;LES MISÉRABLES (2012 film);Não;https://en.wikipedia.org/wiki/Les_Mis%C3%A9rables_(2012_film);https://es.wikipedia.org/wiki/Los_miserables_(pel%C3%ADcula_de_2012);https://pt.wikipedia.org/wiki/Os_Miser%C3%A1veis_(2012)
2013;ARGO (2012 film);Não;https://en.wikipedia.org/wiki/Argo_(2012_film);https://es.wikipedia.org/wiki/Argo_(pel%C3%ADcula_de_2012);https://pt.wikipedia.org/wiki/Argo_(filme)
2013;AMOUR (2012 film);Não;https://en.wikipedia.org/wiki/Amour_(2012_film);https://es.wikipedia.org/wiki/Amor_(pel%C3%ADcula_de_2012);https://pt.wikipedia.org/wiki/Amor_(2012)
2013;BEASTS OF THE SOUTHERN WILD (2012 film);Não;https://en.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;https://es.wikipedia.org/wiki/Beasts_of_the_Southern_Wild;https://pt.wikipedia.org/wiki/Beasts_of_the_Southern_Wild
2013;DJANGO UNCHAINED (2012 film);Não;https://en.wikipedia.org/wiki/Django_Unchained;https://es.wikipedia.org/wiki/Django_Unchained;https://pt.wikipedia.org/wiki/Django_Unchained
2013;LIFE OF PI (2012 film);Não;https://en.wikipedia.org/wiki/Life_of_Pi_(film);https://es.wikipedia.org/wiki/Life_of_Pi_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Life_of_Pi_(filme)
2013;LINCOLN (2012 film);Não;https://en.wikipedia.org/wiki/Lincoln_(film);https://es.wikipedia.org/wiki/Lincoln_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Lincoln_(filme)
2013;SILVER LININGS PLAYBOOK (2012 film);Não;https://en.wikipedia.org/wiki/Silver_Linings_Playbook;https://es.wikipedia.org/wiki/Silver_Linings_Playbook;https://pt.wikipedia.org/wiki/Silver_Linings_Playbook
2013;ZERO DARK THIRTY (2012 film);Não;https://en.wikipedia.org/wiki/Zero_Dark_Thirty;https://es.wikipedia.org/wiki/La_noche_m%C3%A1s_oscura_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Zero_Dark_Thirty
2014;12 Years a Slave (film);Sim;https://en.wikipedia.org/wiki/12_Years_a_Slave_(film);https://es.wikipedia.org/wiki/12_Years_a_Slave;https://pt.wikipedia.org/wiki/12_Years_a_Slave
2014;American Hustle;Não;https://en.wikipedia.org/wiki/American_Hustle;https://es.wikipedia.org/wiki/American_Hustle;https://pt.wikipedia.org/wiki/American_Hustle
2014;Captain Phillips (film);Não;https://en.wikipedia.org/wiki/Captain_Phillips_(film);https://es.wikipedia.org/wiki/Capit%C3%A1n_Phillips;https://pt.wikipedia.org/wiki/Capit%C3%A3o_Phillips
2014;Dallas Buyers Club;Não;https://en.wikipedia.org/wiki/Dallas_Buyers_Club;https://es.wikipedia.org/wiki/Dallas_Buyers_Club;https://pt.wikipedia.org/wiki/Dallas_Buyers_Club
2014;Gravity (2013 film);Não;https://en.wikipedia.org/wiki/Gravity_(2013_film);https://es.wikipedia.org/wiki/Gravity_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Gravidade_(filme)
2014;Her (film);Não;https://en.wikipedia.org/wiki/Her_(film);https://es.wikipedia.org/wiki/Her;https://pt.wikipedia.org/wiki/Her
2014;Nebraska (film);Não;https://en.wikipedia.org/wiki/Nebraska_(film);https://es.wikipedia.org/wiki/Nebraska_(pel%C3%ADcula);https://pt.wikipedia.org/wiki/Nebraska_(filme)
2014;Philomena (film);Não;https://en.wikipedia.org/wiki/Philomena_(film);https://es.wikipedia.org/wiki/Philomena;https://pt.wikipedia.org/wiki/Philomena
2014;The Wolf of Wall Street (2013 film);Não;https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film);https://es.wikipedia.org/wiki/El_lobo_de_Wall_Street;https://pt.wikipedia.org/wiki/O_Lobo_de_Wall_Street
